Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-390-U1556-ACDE-20220529-Shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
390,U1556,C,3,H,4,A,50.0,19.080000000000002,24.686,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,181423,224,12766,126246,480,1693,33669,-3088,64210,32484,26150,387,28568,267375,43642,XRF2,1,2022-10-20,14:05:17,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,105.0,19.135,24.741,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,182929,221,12933,127698,623,1735,35328,-3564,64481,31595,26541,627,30836,269079,43878,XRF2,1,2022-10-20,14:05:38,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,150.0,19.18,24.785999999999998,44840602,SHLF11526321,10,0.15,6,9,10,12,No-Filter,179168,265,11800,120836,481,1856,36797,-3457,61139,30353,25695,798,27077,265245,43897,XRF2,1,2022-10-20,14:05:59,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,200.0,19.23,24.836,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,179673,240,11855,119754,395,1621,36838,-3712,60977,30059,26008,882,26418,268720,44387,XRF2,1,2022-10-20,14:06:21,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,255.0,19.285,24.891,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,180736,226,12157,122933,434,1813,37733,-3771,61366,34521,25758,827,25090,265803,44845,XRF2,1,2022-10-20,14:06:42,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,300.0,19.330000000000002,24.936,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,185230,260,12235,124656,481,1776,38480,-3954,61484,51099,25699,767,25260,265719,44868,XRF2,1,2022-10-20,14:07:04,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,350.0,19.380000000000003,24.986,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,201515,171,12106,122316,708,1705,37551,-4070,60173,172957,22756,912,23065,235881,45018,XRF2,1,2022-10-20,14:07:25,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,405.0,19.435000000000002,25.041,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,209712,325,11842,124847,587,1577,33421,-4064,60875,237056,21845,934,20463,219417,44787,XRF2,1,2022-10-20,14:07:47,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,450.0,19.48,25.086,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,192160,226,12233,126138,481,1757,34938,-4052,63235,119624,24186,871,21524,243677,44049,XRF2,1,2022-10-20,14:08:09,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,500.0,19.53,25.136,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,181648,316,12899,130545,411,1471,33799,-3664,65418,42721,25816,822,23242,260724,43442,XRF2,1,2022-10-20,14:08:30,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,550.0,19.580000000000002,25.186,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,181179,246,12143,126848,389,1750,37216,-4110,65574,33093,25650,613,22763,263150,44876,XRF2,1,2022-10-20,14:08:51,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,600.0,19.630000000000003,25.236,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,181113,342,12168,123741,378,1800,39254,-3927,63286,31236,25376,712,27119,263936,44437,XRF2,1,2022-10-20,14:09:13,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,650.0,19.68,25.285999999999998,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,182974,245,12355,126614,345,1860,40014,-4253,64416,32136,25680,785,26820,264759,45007,XRF2,1,2022-10-20,14:09:34,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,700.0,19.73,25.336,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,183078,340,12289,127462,316,1796,38855,-4329,64447,32974,26095,704,25309,265267,45080,XRF2,1,2022-10-20,14:09:55,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,750.0,19.78,25.386,44840602,SHLF11526321,10,0.15,6,10,10,12,No-Filter,184896,264,11611,122092,477,1964,41977,-4203,64577,40488,26590,529,22027,265988,46591,XRF2,1,2022-10-20,14:10:17,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,800.0,19.830000000000002,25.436,44840602,SHLF11526321,10,0.15,6,12,10,12,No-Filter,278911,95,6418,75903,678,1570,39840,-3705,37500,754666,12470,1266,7667,123983,47399,XRF2,1,2022-10-20,14:10:38,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,850.0,19.880000000000003,25.486,44840602,SHLF11526321,10,0.15,6,15,10,12,No-Filter,375941,-21,3310,46001,826,1596,40946,-4118,16940,1350908,4420,929,6634,41648,51153,XRF2,1,2022-10-20,14:11:00,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,900.0,19.93,25.535999999999998,44840602,SHLF11526321,10,0.15,6,15,10,12,No-Filter,380615,58,3677,48981,801,1696,42660,-4956,18659,1357424,4762,927,7014,43476,52248,XRF2,1,2022-10-20,14:11:25,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,950.0,19.98,25.586,44840602,SHLF11526321,10,0.15,6,15,10,12,No-Filter,378207,-44,3180,44451,573,1185,40276,-4551,15979,1367424,4239,850,5876,39112,52629,XRF2,1,2022-10-20,14:11:51,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1000.0,20.03,25.636,44840602,SHLF11526321,10,0.15,6,16,10,12,No-Filter,397069,-43,2936,41871,891,1448,40143,-4493,13813,1461482,3898,701,5754,33240,53396,XRF2,1,2022-10-20,14:12:16,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1050.0,20.080000000000002,25.686,44840602,SHLF11526321,10,0.15,6,16,10,12,No-Filter,393776,-11,2651,40678,698,1412,43044,-4705,13764,1444301,3611,1079,5402,33423,53413,XRF2,1,2022-10-20,14:12:42,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1100.0,20.130000000000003,25.736,44840602,SHLF11526321,10,0.15,6,16,10,12,No-Filter,393357,-36,2838,39628,693,1644,42936,-4516,12704,1445323,3448,908,6780,32312,53062,XRF2,1,2022-10-20,14:13:07,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1150.0,20.18,25.785999999999998,44840602,SHLF11526321,10,0.15,6,16,10,12,No-Filter,397018,11,2840,41033,831,1503,44355,-5053,13905,1454144,3946,1021,6706,33701,54138,XRF2,1,2022-10-20,14:13:33,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1200.0,20.23,25.836,44840602,SHLF11526321,10,0.15,6,16,10,12,No-Filter,388585,47,2994,41231,753,1840,44048,-4777,13592,1422286,3576,852,6118,33259,52262,XRF2,1,2022-10-20,14:13:59,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1250.0,20.28,25.886,44840602,SHLF11526321,10,0.15,6,16,10,12,No-Filter,389922,-43,2908,41290,705,1451,38196,-4728,13053,1438999,3740,778,6367,32259,52312,XRF2,1,2022-10-20,14:14:24,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1290.0,20.32,25.926,44840602,SHLF11526321,10,0.15,6,14,10,12,No-Filter,350005,-32,2416,37837,619,1482,41563,-3612,12062,1274178,3521,823,5750,30477,48683,XRF2,1,2022-10-20,14:14:50,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1350.0,20.380000000000003,25.986,44840602,SHLF11526321,10,0.15,6,15,10,12,No-Filter,368603,-26,2911,40696,675,1233,39899,-3466,13688,1345513,3381,912,5465,32953,51166,XRF2,1,2022-10-20,14:15:14,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1400.0,20.43,26.035999999999998,44840602,SHLF11526321,10,0.15,6,16,10,12,No-Filter,394909,-20,2860,41453,824,1478,43038,-4606,13286,1450743,3723,787,6420,33038,52409,XRF2,1,2022-10-20,14:15:40,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,4,A,1450.0,20.48,26.086,44840602,SHLF11526321,10,0.15,6,15,10,12,No-Filter,359802,-58,2430,38660,694,1472,38949,-3282,12031,1314641,3772,771,5921,31162,50212,XRF2,1,2022-10-20,14:16:05,YEON,2022-11-29 20:57:10,
390,U1556,C,3,H,5,A,50.0,20.580000000000002,26.186,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,377980,10,2498,37515,695,2074,55337,-5116,12467,1358665,3783,817,6456,32543,53149,XRF2,1,2022-10-20,14:47:10,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,105.0,20.635,26.241,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,365844,-1,2011,33141,547,2362,66034,-5292,12040,1294654,3613,542,6032,31509,53259,XRF2,1,2022-10-20,14:47:36,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,150.0,20.68,26.285999999999998,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,377968,-50,2150,34039,521,2159,63350,-5222,12141,1350641,3493,630,6320,32027,54622,XRF2,1,2022-10-20,14:48:01,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,200.0,20.73,26.336,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,383298,-2,2329,37457,787,1962,51445,-4733,12859,1390149,3763,813,6372,32609,53415,XRF2,1,2022-10-20,14:48:27,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,250.0,20.78,26.386,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,384842,-39,2675,38947,826,2039,50415,-4779,13019,1395760,3357,720,6226,33000,53320,XRF2,1,2022-10-20,14:48:52,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,300.0,20.830000000000002,26.436,44840612,SHLF11526351,10,0.15,6,16,10,12,No-Filter,397621,67,2683,39824,633,1737,52734,-5188,13477,1442203,3747,1181,6601,33239,54212,XRF2,1,2022-10-20,14:49:17,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,350.0,20.880000000000003,26.486,44840612,SHLF11526351,10,0.15,6,16,10,12,No-Filter,390960,45,2794,39027,616,1763,49799,-5377,12577,1423030,3762,906,6411,32838,53292,XRF2,1,2022-10-20,14:49:43,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,400.0,20.93,26.535999999999998,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,373196,-33,2359,37167,630,1946,53157,-4962,12372,1344563,3452,687,5965,31103,54389,XRF2,1,2022-10-20,14:50:09,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,450.0,20.98,26.586,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,371965,7,2376,37141,603,1817,52167,-4746,12338,1344072,3392,604,6061,31281,51977,XRF2,1,2022-10-20,14:50:34,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,475.0,21.005000000000003,26.611,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,374766,-32,2644,38575,631,1827,48592,-4850,12324,1360135,3691,748,5873,31232,52902,XRF2,1,2022-10-20,14:51:00,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,570.0,21.1,26.706,44840612,SHLF11526351,10,0.15,6,16,10,12,No-Filter,393254,-20,2846,40960,798,1756,46144,-5035,13409,1437257,3728,502,6210,32958,52427,XRF2,1,2022-10-20,14:51:27,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,600.0,21.130000000000003,26.736,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,370751,-26,2472,37861,677,1998,48975,-4366,11988,1344630,3660,755,5746,30792,52177,XRF2,1,2022-10-20,14:51:52,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,650.0,21.18,26.785999999999998,44840612,SHLF11526351,10,0.15,6,14,10,12,No-Filter,354592,-16,2279,35536,570,1663,47574,-3978,11159,1281147,3392,581,5762,29778,51901,XRF2,1,2022-10-20,14:52:18,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,700.0,21.23,26.836,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,383263,-46,2177,35002,598,2392,63174,-5573,12080,1369371,3660,1023,6164,32997,55755,XRF2,1,2022-10-20,14:52:43,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,750.0,21.28,26.886,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,384291,-27,2478,37925,580,1962,53589,-5710,13386,1388632,3495,869,5882,32880,53678,XRF2,1,2022-10-20,14:53:08,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,800.0,21.330000000000002,26.936,44840612,SHLF11526351,10,0.15,6,16,10,12,No-Filter,388980,-22,2461,38299,645,1849,51749,-5348,12681,1412254,3606,749,6441,32910,53526,XRF2,1,2022-10-20,14:53:33,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,850.0,21.380000000000003,26.986,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,380815,33,2375,38147,690,1990,53191,-4807,12585,1375372,3774,616,6285,32403,53935,XRF2,1,2022-10-20,14:53:59,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,900.0,21.43,27.035999999999998,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,378860,25,2763,39476,693,1526,46414,-4812,12669,1378649,3612,1179,6144,31902,52395,XRF2,1,2022-10-20,14:54:24,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,950.0,21.48,27.086,44840612,SHLF11526351,10,0.15,6,16,10,12,No-Filter,400520,2,2954,41617,782,1820,48504,-5275,13542,1458381,3856,912,6293,34281,54309,XRF2,1,2022-10-20,14:54:50,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,995.0,21.525000000000002,27.131,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,381697,-3,2586,38273,928,1780,48826,-5305,12817,1389508,3855,982,6370,32264,52811,XRF2,1,2022-10-20,14:55:16,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,1080.0,21.61,27.216,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,386099,33,2514,40010,833,1551,46764,-4876,13009,1407303,3631,766,8617,31981,51615,XRF2,1,2022-10-20,14:55:41,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,1125.0,21.655,27.261,44840612,SHLF11526351,10,0.15,6,16,10,12,No-Filter,394879,-3,2558,38870,832,2011,53421,-5406,13129,1430901,3501,858,7238,33427,53937,XRF2,1,2022-10-20,14:56:07,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,1150.0,21.68,27.285999999999998,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,381119,-9,2430,37718,649,1948,53075,-4531,12624,1376367,3365,826,7424,32270,53242,XRF2,1,2022-10-20,14:56:32,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,1200.0,21.73,27.336,44840612,SHLF11526351,10,0.15,6,15,10,12,No-Filter,377166,-31,2214,36311,595,1872,53518,-4375,12794,1358267,3469,678,10107,32399,53203,XRF2,1,2022-10-20,14:56:57,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,5,A,1250.0,21.78,27.386,44840612,SHLF11526351,10,0.15,6,12,10,12,No-Filter,273896,-56,1605,29624,587,1071,30632,1578,9170,986647,2613,748,4845,23611,42522,XRF2,1,2022-10-20,14:57:23,YEON,2022-11-29 20:57:15,
390,U1556,C,3,H,6,A,50.0,22.080000000000002,27.686,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,377248,2,2694,39305,473,1775,43875,-4345,12630,1365939,3714,889,19672,32160,51640,XRF2,1,2022-10-20,15:26:14,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,100.0,22.130000000000003,27.736,44840622,SHLF11526381,10,0.15,6,16,10,12,No-Filter,394132,-61,2778,41005,925,1636,43873,-4649,13222,1439732,3647,546,10743,33728,53011,XRF2,1,2022-10-20,15:26:40,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,150.0,22.18,27.785999999999998,44840622,SHLF11526381,10,0.15,6,16,10,12,No-Filter,390913,9,2817,41535,851,1383,41498,-4484,13245,1432172,4138,739,9406,32378,52781,XRF2,1,2022-10-20,15:27:05,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,200.0,22.23,27.836,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,376764,-54,2726,40218,621,1098,41757,-4556,12608,1374851,3562,829,11294,31392,51844,XRF2,1,2022-10-20,15:27:31,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,250.0,22.28,27.886,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,372437,120,2831,40150,736,1538,40837,-4386,12311,1358705,3536,733,10884,31245,51816,XRF2,1,2022-10-20,15:27:56,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,300.0,22.330000000000002,27.936,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,382795,-47,2789,40377,679,1194,42002,-3857,12621,1397588,3711,408,10248,31653,52755,XRF2,1,2022-10-20,15:28:22,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,350.0,22.380000000000003,27.986,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,383057,9,2475,38643,765,1221,41658,-3990,12544,1395720,3809,798,16519,31729,52189,XRF2,1,2022-10-20,15:28:47,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,400.0,22.43,28.035999999999998,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,383057,-34,2711,38945,601,1371,42401,-4226,12391,1397698,3616,671,12314,31787,52300,XRF2,1,2022-10-20,15:29:13,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,450.0,22.48,28.086,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,377633,6,2589,38634,777,1419,45310,-4402,12365,1378653,3616,412,9057,30802,51837,XRF2,1,2022-10-20,15:29:38,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,500.0,22.53,28.136,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,382495,-27,2627,40711,699,1416,41130,-4549,12733,1396526,3778,617,13278,31523,52909,XRF2,1,2022-10-20,15:30:04,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,550.0,22.580000000000002,28.186,44840622,SHLF11526381,10,0.15,6,16,10,12,No-Filter,411840,-14,2861,41515,771,1723,45135,-5253,13905,1509635,3685,760,13023,33801,53931,XRF2,1,2022-10-20,15:30:29,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,600.0,22.630000000000003,28.236,44840622,SHLF11526381,10,0.15,6,15,10,12,No-Filter,375174,27,2716,39601,881,1464,38847,-3957,12412,1375381,3332,640,11456,31199,50998,XRF2,1,2022-10-20,15:30:55,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,650.0,22.68,28.285999999999998,44840622,SHLF11526381,10,0.15,6,14,10,12,No-Filter,359782,23,2546,38052,669,1415,38067,-2976,11804,1320041,3528,606,7606,29209,49864,XRF2,1,2022-10-20,15:31:21,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,700.0,22.73,28.336,44840622,SHLF11526381,10,0.15,6,10,10,12,No-Filter,207848,-26,1321,26126,440,653,22384,2786,5510,720740,2288,361,2422,16560,41447,XRF2,1,2022-10-20,15:31:46,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,850.0,22.880000000000003,28.486,44840622,SHLF11526381,10,0.15,6,9,10,12,No-Filter,162039,191,9353,102405,286,1723,36120,-1764,54070,51787,21609,732,4709,228067,42618,XRF2,1,2022-10-20,15:32:10,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,895.0,22.925,28.531,44840622,SHLF11526381,10,0.15,6,9,10,12,No-Filter,162761,108,9355,101940,399,1767,38959,-1632,55647,43730,22366,808,4960,231902,42901,XRF2,1,2022-10-20,15:32:29,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,950.0,22.98,28.586,44840622,SHLF11526381,10,0.15,6,9,10,12,No-Filter,168123,224,10772,113343,392,2007,38289,-2745,58100,41463,23400,719,5060,243047,42042,XRF2,1,2022-10-20,15:32:48,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,1000.0,23.03,28.636,44840622,SHLF11526381,10,0.15,6,9,10,12,No-Filter,157206,154,9016,100534,315,1612,36325,-1118,54413,31707,22276,563,4554,231724,40462,XRF2,1,2022-10-20,15:33:08,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,6,A,1050.0,23.080000000000002,28.686,44840622,SHLF11526381,10,0.15,6,9,10,12,No-Filter,144699,122,7787,89270,148,1321,31768,116,49714,27036,20463,484,4059,212227,38906,XRF2,1,2022-10-20,15:33:27,YEON,2022-11-29 20:57:19,
390,U1556,C,3,H,7,A,160.0,23.29,28.896,44840632,SHLF11526411,10,0.15,6,9,10,12,No-Filter,143715,131,7522,86717,185,1343,29866,645,48693,27576,20000,548,3844,212750,37737,XRF2,1,2022-10-20,15:55:00,YEON,2022-11-29 20:57:25,
390,U1556,C,3,H,7,A,200.0,23.33,28.936,44840632,SHLF11526411,10,0.15,6,9,10,12,No-Filter,164663,210,10254,108239,263,1963,37152,-2212,57775,28436,23921,1101,4410,247228,41895,XRF2,1,2022-10-20,15:55:18,YEON,2022-11-29 20:57:25,
390,U1556,C,3,H,7,A,255.0,23.384999999999998,28.991,44840632,SHLF11526411,10,0.15,6,9,10,12,No-Filter,165351,273,10387,111222,441,2048,38406,-2546,58251,29041,23783,736,4194,246269,41904,XRF2,1,2022-10-20,15:55:38,YEON,2022-11-29 20:57:25,
390,U1556,E,4,H,1,A,300.0,24.400000000000002,29.053,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,173482,246,10477,113386,384,1890,37410,-2384,60664,47154,24829,1030,4923,254233,43058,XRF2,1,2022-09-23,11:29:23,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,350.0,24.450000000000003,29.103,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,167196,215,10326,109692,469,1700,36077,-2584,58726,36143,24470,859,4439,246214,42388,XRF2,1,2022-09-23,11:29:43,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,400.0,24.5,29.153,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,171936,239,10537,111238,360,1752,39236,-3299,61469,31830,24220,1115,4854,258434,44207,XRF2,1,2022-09-23,11:30:04,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,450.0,24.55,29.203,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,163376,190,10000,108260,370,1581,35812,-2583,58560,31606,23514,856,4970,239205,41840,XRF2,1,2022-09-23,11:30:24,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,500.0,24.6,29.253,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,166459,190,9583,103877,314,1778,42031,-2976,57341,31686,23797,592,4449,241689,43858,XRF2,1,2022-09-23,11:30:44,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,550.0,24.650000000000002,29.303,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,169023,254,10375,107285,446,2171,41900,-3197,59358,30618,24696,660,5022,247308,44214,XRF2,1,2022-09-23,11:31:04,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,600.0,24.700000000000003,29.353,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,168096,137,9570,105554,414,1862,40351,-2903,58879,31175,23791,674,4819,247754,44487,XRF2,1,2022-09-23,11:31:24,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,650.0,24.75,29.403,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,164379,204,10316,108100,436,1714,36456,-2256,57353,31041,23485,684,4849,240956,42950,XRF2,1,2022-09-23,11:31:44,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,700.0,24.8,29.453,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,168992,170,10046,106687,468,1917,39765,-3070,58099,30528,24092,800,5233,247811,43006,XRF2,1,2022-09-23,11:32:04,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,750.0,24.85,29.503,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,171732,218,10686,112535,510,1792,37800,-3190,60100,35085,24607,815,5541,254481,44282,XRF2,1,2022-09-23,11:32:24,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,800.0,24.900000000000002,29.553,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,176571,246,11529,118933,432,1590,36785,-3141,63235,33550,25770,830,5989,268000,44264,XRF2,1,2022-09-23,11:32:44,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,850.0,24.950000000000003,29.603,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,171956,185,11343,116251,478,1698,34305,-3202,62992,32611,25224,619,5728,259510,43626,XRF2,1,2022-09-23,11:33:05,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,900.0,25.0,29.653,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,168505,184,10507,113255,370,1743,36583,-2444,61420,31617,24242,754,6341,249219,42300,XRF2,1,2022-09-23,11:33:25,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,1000.0,25.1,29.753,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,163631,216,10778,115486,338,1420,30494,-1866,61056,31390,23479,1017,5849,243900,41155,XRF2,1,2022-09-23,11:33:47,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,1050.0,25.150000000000002,29.803,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,171756,239,11458,123135,324,1434,31958,-2979,64786,33323,25416,723,6260,256947,42726,XRF2,1,2022-09-23,11:34:06,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,1100.0,25.200000000000003,29.853,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,171212,249,11749,124270,477,1324,29525,-2461,65098,34766,25384,759,6894,259198,41452,XRF2,1,2022-09-23,11:34:27,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,1150.0,25.25,29.903,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,156857,110,9749,106905,280,1365,26791,-722,58577,29636,22926,597,7945,235732,40017,XRF2,1,2022-09-23,11:34:47,YEON,2022-11-29 20:59:31,
390,U1556,E,4,H,1,A,1170.0,25.270000000000003,29.923000000000002,44840882,SHLF11550801,10,0.15,6,9,10,12,No-Filter,166267,202,10372,114477,353,1491,29571,-1929,61381,30445,24090,651,14499,248696,41612,XRF2,1,2022-09-23,11:35:07,YEON,2022-11-29 20:59:31,
