Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1583-ABCDE-20220803-shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca-Ka Area,Fe-Ka Area,Ni-Ka Area,As-Ka Area,Br-Ka Area,Rb-Ka Area,Sr-Ka Area,Y -Ka Area,Zr-Ka Area,Nb-Ka Area,Mo-Ka Area,Ag-Ka Area,Ba-Ka Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
393,U1583,E,8,H,7,A,450.0,70.18,77.712,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,83999,9871,1513,3415,29,138,121,8103,65,517,92,41,432203,2917,XRF2,1,2022-11-24,09:16:28,YEON,2022-12-15 20:51:51,
393,U1583,E,8,H,7,A,500.0,70.23,77.762,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,84799,10523,1397,3409,46,117,121,8477,40,492,55,26,430716,2551,XRF2,1,2022-11-24,09:16:53,YEON,2022-12-15 20:51:51,
393,U1583,E,8,H,7,A,550.0,70.28,77.812,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,85318,10816,1585,3527,88,139,150,8609,137,440,52,80,433169,2251,XRF2,1,2022-11-24,09:17:18,YEON,2022-12-15 20:51:51,
393,U1583,E,8,H,7,A,600.0,70.33,77.862,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,85395,10875,1449,3495,72,140,138,8622,58,445,13,80,432086,2359,XRF2,1,2022-11-24,09:17:42,YEON,2022-12-15 20:51:51,
393,U1583,E,8,H,7,A,650.0,70.38000000000001,77.912,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,84964,10531,1474,3371,61,181,139,8172,15,419,76,16,430618,2321,XRF2,1,2022-11-24,09:18:07,YEON,2022-12-15 20:51:51,
393,U1583,E,8,H,7,A,700.0,70.43,77.962,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,85733,10323,1476,3447,58,144,148,8545,65,348,72,60,431161,2410,XRF2,1,2022-11-24,09:18:32,YEON,2022-12-15 20:51:51,
393,U1583,E,8,H,7,A,750.0,70.48,78.012,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,85954,10242,1531,3634,73,136,161,8273,101,482,55,63,431822,2627,XRF2,1,2022-11-24,09:18:57,YEON,2022-12-15 20:51:51,
393,U1583,E,8,H,7,A,790.0,70.52000000000001,78.052,44856412,SHLF11656651,50,0.75,10,14,10,12,Cu,85851,9794,1523,3475,24,145,151,8382,72,449,33,39,430642,2456,XRF2,1,2022-11-24,09:19:21,YEON,2022-12-15 20:51:51,
393,U1583,C,7,H,5,A,900.0,61.93,78.087,44855152,SHLF11645671,50,0.75,10,14,10,12,Cu,84066,9969,1581,3523,25,129,89,7831,74,449,51,46,433937,1543,XRF2,1,2022-11-14,13:33:10,YEON,2022-12-15 20:23:37,
393,U1583,C,7,H,5,A,950.0,61.980000000000004,78.137,44855152,SHLF11645671,50,0.75,10,14,10,12,Cu,84446,9922,1534,3305,38,105,108,7881,105,456,52,28,436793,2375,XRF2,1,2022-11-14,13:33:35,YEON,2022-12-15 20:23:37,
393,U1583,C,7,H,5,A,1000.0,62.03,78.187,44855152,SHLF11645671,50,0.75,10,14,10,12,Cu,85189,10017,1536,3460,65,161,121,7881,89,428,29,81,440902,2195,XRF2,1,2022-11-14,13:34:00,YEON,2022-12-15 20:23:37,
393,U1583,C,7,H,5,A,1050.0,62.08,78.237,44855152,SHLF11645671,50,0.75,10,14,10,12,Cu,85261,9937,1546,3430,71,115,170,8038,85,440,30,29,443425,2397,XRF2,1,2022-11-14,13:34:25,YEON,2022-12-15 20:23:37,
393,U1583,C,7,H,5,A,1070.0,62.1,78.25699999999999,44855152,SHLF11645671,50,0.75,10,14,10,12,Cu,85737,10179,1607,3472,48,168,206,8079,89,382,76,82,444314,2188,XRF2,1,2022-11-14,13:34:48,YEON,2022-12-15 20:23:37,
393,U1583,C,7,H,6,A,50.0,62.58,78.737,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85493,10365,1911,3584,50,152,184,8307,108,500,47,32,434301,3106,XRF2,1,2022-11-14,14:03:21,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,100.0,62.63,78.78699999999999,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85353,10078,2171,3632,73,124,182,8268,63,423,35,37,433516,2809,XRF2,1,2022-11-14,14:03:47,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,150.0,62.68,78.837,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85592,10349,2137,3450,83,94,148,8495,83,456,23,56,433072,2619,XRF2,1,2022-11-14,14:04:12,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,200.0,62.730000000000004,78.887,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85672,10355,2088,3504,73,161,176,8290,80,504,62,61,434271,2717,XRF2,1,2022-11-14,14:04:37,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,250.0,62.78,78.937,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,86014,9949,2222,3430,92,139,186,8442,118,516,53,72,434181,2280,XRF2,1,2022-11-14,14:05:02,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,300.0,62.83,78.987,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85916,9987,2318,3485,39,111,162,8365,74,517,31,58,433272,2533,XRF2,1,2022-11-14,14:05:28,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,350.0,62.88,79.03699999999999,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85961,9961,2308,3436,73,138,223,8576,142,438,83,61,435025,2126,XRF2,1,2022-11-14,14:05:53,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,400.0,62.93,79.087,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,86076,10107,2400,3408,80,152,222,8467,62,501,82,68,433349,2344,XRF2,1,2022-11-14,14:06:19,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,450.0,62.980000000000004,79.137,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85753,10408,2024,3589,88,147,213,8516,119,457,37,46,432513,2778,XRF2,1,2022-11-14,14:06:44,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,500.0,63.03,79.187,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85540,10345,1889,3456,93,144,160,8481,63,382,54,69,433632,2639,XRF2,1,2022-11-14,14:07:09,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,550.0,63.08,79.237,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85744,11049,1889,3469,28,168,164,8794,90,436,49,36,432853,2653,XRF2,1,2022-11-14,14:07:35,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,600.0,63.13,79.28699999999999,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,86136,11008,1829,3434,39,164,193,8690,71,523,55,62,436093,2599,XRF2,1,2022-11-14,14:08:00,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,650.0,63.18,79.337,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85633,10699,1857,3516,49,134,110,8123,115,430,63,100,437933,2614,XRF2,1,2022-11-14,14:08:25,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,700.0,63.230000000000004,79.387,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,84906,10177,1949,3480,95,135,159,8095,112,498,38,63,436812,1894,XRF2,1,2022-11-14,14:08:50,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,740.0,63.27,79.42699999999999,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85987,10764,2122,3515,83,121,119,8506,51,520,62,50,434327,2443,XRF2,1,2022-11-14,14:09:15,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,800.0,63.33,79.487,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85235,10276,2021,3397,54,132,144,8401,102,439,50,38,432579,2374,XRF2,1,2022-11-14,14:09:41,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,850.0,63.38,79.53699999999999,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85772,10523,1932,3429,74,186,122,8211,88,548,25,36,434631,2228,XRF2,1,2022-11-14,14:10:06,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,900.0,63.43,79.587,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85311,10097,1843,3442,59,143,91,8025,78,424,39,63,434757,1969,XRF2,1,2022-11-14,14:10:31,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,950.0,63.480000000000004,79.637,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85499,10046,1920,3458,70,161,132,8291,81,478,37,24,432623,2500,XRF2,1,2022-11-14,14:10:56,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,1000.0,63.53,79.687,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85842,10492,1914,3638,72,150,193,8410,75,374,50,107,434025,2294,XRF2,1,2022-11-14,14:11:22,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,1050.0,63.58,79.737,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85858,10459,1937,3545,41,151,169,8326,22,461,65,66,433496,2362,XRF2,1,2022-11-14,14:11:47,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,1100.0,63.63,79.78699999999999,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85661,10608,1852,3469,42,90,146,8403,105,423,40,15,433510,2460,XRF2,1,2022-11-14,14:12:13,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,1140.0,63.67,79.827,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85669,10355,1992,3502,102,145,164,8302,109,469,48,64,435565,2363,XRF2,1,2022-11-14,14:12:38,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,6,A,1180.0,63.71,79.867,44855162,SHLF11645701,50,0.75,10,14,10,12,Cu,85550,9956,1968,3453,69,157,158,8257,108,502,68,64,435851,2354,XRF2,1,2022-11-14,14:13:04,YEON,2022-12-15 20:23:39,
393,U1583,C,7,H,7,A,50.0,63.8,79.957,44855172,SHLF11645731,50,0.75,10,14,10,12,Cu,85990,10514,2016,3559,46,155,137,8299,49,549,56,23,438889,2673,XRF2,1,2022-11-14,14:38:24,YEON,2022-12-15 20:23:40,
393,U1583,C,7,H,7,A,100.0,63.85,80.00699999999999,44855172,SHLF11645731,50,0.75,10,14,10,12,Cu,85288,10106,1951,3404,75,152,167,8332,62,431,32,59,435729,2372,XRF2,1,2022-11-14,14:38:50,YEON,2022-12-15 20:23:40,
393,U1583,C,7,H,7,A,150.0,63.9,80.057,44855172,SHLF11645731,50,0.75,10,14,10,12,Cu,85578,10398,1971,3482,60,122,190,8452,89,461,44,32,435709,2111,XRF2,1,2022-11-14,14:39:15,YEON,2022-12-15 20:23:40,
393,U1583,C,7,H,7,A,200.0,63.95,80.107,44855172,SHLF11645731,50,0.75,10,14,10,12,Cu,85415,10402,1781,3483,38,156,195,8335,90,370,50,46,435804,1965,XRF2,1,2022-11-14,14:39:40,YEON,2022-12-15 20:23:40,
393,U1583,C,7,H,7,A,250.0,64.0,80.157,44855172,SHLF11645731,50,0.75,10,14,10,12,Cu,85769,10183,1875,3521,39,115,194,8171,115,472,52,82,436979,2499,XRF2,1,2022-11-14,14:40:05,YEON,2022-12-15 20:23:40,
393,U1583,C,7,H,7,A,290.0,64.04,80.197,44855172,SHLF11645731,50,0.75,10,14,10,12,Cu,85711,9904,1987,3514,70,137,156,8184,119,467,48,8,436595,2486,XRF2,1,2022-11-14,14:40:29,YEON,2022-12-15 20:23:40,
393,U1583,E,9,H,1,A,650.0,71.15,82.25200000000001,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86927,9921,1597,3574,36,134,157,8295,68,533,47,27,436013,2233,XRF2,1,2022-11-24,09:53:06,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,700.0,71.2,82.302,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,87232,9806,1898,3578,119,146,180,8369,128,508,26,56,434927,2389,XRF2,1,2022-11-24,09:53:30,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,750.0,71.25,82.352,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,87218,10112,1892,3680,65,133,169,8422,86,543,73,49,437246,2888,XRF2,1,2022-11-24,09:53:55,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,800.0,71.3,82.402,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86890,10451,1795,3534,60,175,183,8541,94,491,39,101,436531,2589,XRF2,1,2022-11-24,09:54:20,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,850.0,71.35,82.452,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86767,10870,1710,3385,42,174,160,8256,92,441,40,109,436073,2219,XRF2,1,2022-11-24,09:54:45,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,900.0,71.4,82.50200000000001,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86769,10235,1757,3662,38,176,181,8257,59,345,36,38,436236,2151,XRF2,1,2022-11-24,09:55:09,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,950.0,71.45,82.552,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,87153,9804,1815,3508,56,197,185,8338,61,481,58,67,435475,2662,XRF2,1,2022-11-24,09:55:34,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1000.0,71.5,82.602,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86875,9738,1848,3582,58,189,216,8424,96,564,31,41,436078,2376,XRF2,1,2022-11-24,09:55:59,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1050.0,71.55,82.652,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,87181,10627,1785,3646,26,144,100,8910,84,516,76,47,437771,1651,XRF2,1,2022-11-24,09:56:24,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1100.0,71.6,82.702,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86791,10775,1757,3485,75,151,137,8922,120,409,55,91,438210,1884,XRF2,1,2022-11-24,09:56:48,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1150.0,71.65,82.75200000000001,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,87154,10518,2017,3470,60,192,145,8847,82,438,52,54,437257,2119,XRF2,1,2022-11-24,09:57:13,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1200.0,71.7,82.802,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86825,10534,1807,3585,25,165,138,8590,73,477,92,63,434722,2152,XRF2,1,2022-11-24,09:57:38,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1250.0,71.75,82.852,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86373,11203,1618,3509,68,183,153,8848,109,519,6,10,431914,2213,XRF2,1,2022-11-24,09:58:03,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1300.0,71.8,82.902,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86253,11130,1654,3436,69,122,122,8675,73,437,99,47,433848,2463,XRF2,1,2022-11-24,09:58:27,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1350.0,71.85,82.952,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,86944,10839,1745,3651,65,141,133,8832,71,504,33,38,437087,2000,XRF2,1,2022-11-24,09:58:52,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1400.0,71.9,83.00200000000001,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,87039,11219,1677,3463,36,195,115,8763,40,360,62,75,440137,1738,XRF2,1,2022-11-24,09:59:17,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1450.0,71.95,83.052,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,88256,10564,1688,3680,95,208,98,8512,37,420,25,71,455261,2459,XRF2,1,2022-11-24,09:59:41,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,1,A,1490.0,71.99,83.092,44856422,SHLF11656891,50,0.75,10,14,10,12,Cu,89804,9899,1922,3752,44,207,131,8695,97,455,21,70,462655,2715,XRF2,1,2022-11-24,10:00:06,YEON,2022-12-15 20:51:56,
393,U1583,E,9,H,2,A,50.0,72.05,83.152,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,88095,9016,2285,3636,71,180,193,8809,94,564,23,29,440459,3371,XRF2,1,2022-11-24,10:30:35,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,100.0,72.1,83.202,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86653,9714,2026,3512,44,171,141,8675,114,441,26,89,437222,2789,XRF2,1,2022-11-24,10:31:00,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,150.0,72.15,83.25200000000001,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86741,9915,2022,3518,54,159,183,8796,110,493,36,17,434912,2599,XRF2,1,2022-11-24,10:31:24,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,200.0,72.2,83.302,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86925,11341,1682,3498,42,159,121,9121,79,428,32,34,435458,2230,XRF2,1,2022-11-24,10:31:49,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,250.0,72.25,83.352,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86691,9875,1695,3569,86,171,168,8921,65,526,73,75,436679,2157,XRF2,1,2022-11-24,10:32:14,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,300.0,72.3,83.402,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86530,9712,1822,3536,39,131,223,8580,76,496,37,54,438590,2829,XRF2,1,2022-11-24,10:32:39,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,350.0,72.35,83.452,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86570,9989,1894,3581,86,196,147,8668,131,472,51,47,437392,2871,XRF2,1,2022-11-24,10:33:04,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,400.0,72.4,83.50200000000001,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86856,10484,1760,3607,84,160,227,8956,88,496,31,69,436916,2400,XRF2,1,2022-11-24,10:33:28,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,450.0,72.45,83.552,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86085,10351,1461,3475,63,124,160,8690,66,474,45,76,435805,2016,XRF2,1,2022-11-24,10:33:53,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,500.0,72.5,83.602,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86377,10392,1314,3535,77,92,75,8795,127,473,30,30,437572,2068,XRF2,1,2022-11-24,10:34:18,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,550.0,72.55,83.652,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86552,10234,1300,3460,54,167,155,8620,62,411,46,32,439022,2287,XRF2,1,2022-11-24,10:34:43,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,600.0,72.6,83.702,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86608,10753,1435,3638,75,140,114,8082,45,444,38,50,439052,2053,XRF2,1,2022-11-24,10:35:08,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,650.0,72.65,83.75200000000001,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86476,10131,1693,3594,38,127,132,8191,72,448,38,115,437615,2839,XRF2,1,2022-11-24,10:35:32,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,700.0,72.7,83.802,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86501,10102,1727,3645,55,150,183,8043,116,531,25,50,437197,2935,XRF2,1,2022-11-24,10:35:57,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,750.0,72.75,83.852,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86737,10977,1662,3513,65,151,127,8431,93,481,47,31,436161,2652,XRF2,1,2022-11-24,10:36:22,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,800.0,72.8,83.902,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86641,10536,1487,3564,44,141,133,8196,39,393,58,28,436954,2477,XRF2,1,2022-11-24,10:36:47,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,850.0,72.85,83.952,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86128,10257,1512,3641,63,154,182,8033,51,473,64,20,439368,1634,XRF2,1,2022-11-24,10:37:11,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,900.0,72.9,84.00200000000001,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86766,10291,1642,3499,49,199,108,8292,63,493,37,48,438955,1940,XRF2,1,2022-11-24,10:37:36,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,950.0,72.95,84.052,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86310,10355,1715,3605,62,182,97,8018,95,381,43,85,437144,2390,XRF2,1,2022-11-24,10:38:01,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1000.0,73.0,84.102,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86952,9841,1957,3633,47,203,186,8258,109,449,96,77,437174,2379,XRF2,1,2022-11-24,10:38:26,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1050.0,73.05,84.152,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,87152,10451,1864,3673,41,144,146,8263,120,629,32,42,437172,3008,XRF2,1,2022-11-24,10:38:50,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1100.0,73.1,84.202,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,87004,10838,1733,3545,64,112,176,8717,48,488,36,53,436118,2506,XRF2,1,2022-11-24,10:39:15,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1150.0,73.15,84.25200000000001,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,87161,10508,1784,3461,60,171,112,8661,107,341,32,82,439124,2684,XRF2,1,2022-11-24,10:39:40,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1200.0,73.2,84.302,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86305,10259,1866,3649,59,158,119,8405,130,477,49,82,437817,2197,XRF2,1,2022-11-24,10:40:05,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1250.0,73.25,84.352,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86116,10068,1774,3460,52,166,99,8133,106,474,43,36,437890,2229,XRF2,1,2022-11-24,10:40:30,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1300.0,73.3,84.402,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86022,10320,1834,3682,104,160,174,8159,80,588,73,40,438338,2572,XRF2,1,2022-11-24,10:40:55,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1350.0,73.35,84.452,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86486,10483,1866,3661,78,140,132,8415,101,563,52,61,437795,1882,XRF2,1,2022-11-24,10:41:20,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1400.0,73.4,84.50200000000001,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,86670,10573,1897,3530,24,151,114,8533,109,460,50,50,440115,1346,XRF2,1,2022-11-24,10:41:44,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1450.0,73.45,84.552,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,88506,9917,2249,3640,36,189,161,8469,153,599,73,27,450598,1965,XRF2,1,2022-11-24,10:42:09,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,2,A,1490.0,73.49,84.592,44856432,SHLF11656921,50,0.75,10,14,10,12,Cu,89919,9731,2336,3755,46,183,160,8935,129,554,66,28,447614,2750,XRF2,1,2022-11-24,10:42:34,YEON,2022-12-15 20:52:03,
393,U1583,E,9,H,3,A,50.0,73.55,84.652,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,87348,9750,2189,3545,71,162,178,8680,84,485,42,55,437084,3091,XRF2,1,2022-11-24,11:12:47,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,100.0,73.6,84.702,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,87025,9968,2065,3741,50,146,197,8589,158,534,29,62,436110,3080,XRF2,1,2022-11-24,11:13:12,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,150.0,73.65,84.75200000000001,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86687,10413,2055,3690,52,126,170,8802,91,531,83,92,436295,2021,XRF2,1,2022-11-24,11:13:37,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,200.0,73.7,84.802,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86881,11102,2063,3591,60,172,157,8870,102,469,62,96,434468,2111,XRF2,1,2022-11-24,11:14:01,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,250.0,73.75,84.852,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86710,10847,1776,3537,80,135,103,8801,87,425,29,64,435600,2339,XRF2,1,2022-11-24,11:14:26,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,300.0,73.8,84.902,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86372,10544,1484,3683,88,129,147,8629,72,455,19,45,435198,2364,XRF2,1,2022-11-24,11:14:51,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,350.0,73.85,84.952,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86082,10824,1642,3557,39,184,157,8518,29,424,36,53,432111,2548,XRF2,1,2022-11-24,11:15:16,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,400.0,73.9,85.00200000000001,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86405,10221,1629,3507,95,200,119,8500,120,412,61,62,436972,2358,XRF2,1,2022-11-24,11:15:41,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,450.0,73.95,85.052,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86041,9980,1475,3476,81,197,135,8323,45,357,52,32,436556,2906,XRF2,1,2022-11-24,11:16:06,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,500.0,74.0,85.102,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86618,10742,1771,3682,74,176,150,8490,50,434,56,46,435200,1944,XRF2,1,2022-11-24,11:16:31,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,550.0,74.05,85.152,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86113,10316,1850,3545,46,166,144,8026,83,357,29,74,435204,2156,XRF2,1,2022-11-24,11:16:56,YEON,2022-12-15 20:52:07,
393,U1583,E,9,H,3,A,600.0,74.1,85.202,44856442,SHLF11656951,50,0.75,10,14,10,12,Cu,86670,9930,2106,3426,60,176,158,7934,62,515,59,59,437177,2957,XRF2,1,2022-11-24,11:17:21,YEON,2022-12-15 20:52:07,
