Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1560-AC-20220803-ac (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
395E,U1560,A,11,H,5,A,680.0,96.68,110.76100000000001,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,379567,-67,1331,9927,735,2074,57755,-5371,9431,1413641,1706,807,5359,38527,50643,XRF1,1,2022-11-18,13:24:13,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,700.0,96.7,110.781,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,361803,-55,1185,9709,436,1512,50003,-5305,8512,1360393,1642,526,4457,35722,47948,XRF1,1,2022-11-18,13:24:34,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,720.0,96.72,110.801,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,357628,-79,1314,10110,413,1584,48722,-4724,8929,1344456,1261,840,4628,36253,47210,XRF1,1,2022-11-18,13:24:55,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,740.0,96.74,110.821,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,372877,-61,1365,10069,683,1592,55351,-5293,8905,1395230,1353,863,4462,37430,48434,XRF1,1,2022-11-18,13:25:17,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,760.0,96.76,110.84100000000001,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,363026,-62,1159,9412,450,1218,47449,-4711,8482,1372095,1306,914,4521,34808,47560,XRF1,1,2022-11-18,13:25:36,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,780.0,96.78,110.861,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,356442,-80,1170,9077,532,1762,50652,-4345,8537,1336735,1376,809,4827,36132,47281,XRF1,1,2022-11-18,13:25:57,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,800.0,96.8,110.881,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,344658,-77,1000,8334,453,1748,50282,-3829,7395,1293697,1331,972,3537,33051,45907,XRF1,1,2022-11-18,13:26:18,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,820.0,96.82,110.901,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,363218,-64,1145,7510,352,2294,61006,-5294,7841,1354867,1407,786,3603,33874,48622,XRF1,1,2022-11-18,13:26:39,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,840.0,96.84,110.921,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,350476,-69,850,6337,389,2024,62321,-5203,7119,1303274,1328,582,3729,32139,48344,XRF1,1,2022-11-18,13:27:00,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,860.0,96.86,110.941,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,343896,-39,880,5663,390,2217,67375,-4938,7421,1265883,1380,848,4209,31341,48734,XRF1,1,2022-11-18,13:27:21,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,880.0,96.88,110.961,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,339789,-68,899,4769,356,2941,79897,-5470,6923,1223264,1479,531,3918,31234,52039,XRF1,1,2022-11-18,13:27:42,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,900.0,96.9,110.98100000000001,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,352263,-67,903,5718,496,2579,78575,-5809,6769,1275557,1210,605,3788,31480,52366,XRF1,1,2022-11-18,13:28:02,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,920.0,96.92,111.001,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,375880,-72,953,6370,343,2166,67598,-5756,7181,1398222,1163,314,3551,31470,52067,XRF1,1,2022-11-18,13:28:22,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,940.0,96.94,111.021,44849082,SHLF10899451,10,0.16,6,10,10,12,No-Filter,378690,-50,915,6090,512,2178,68631,-5601,6637,1409173,1221,488,4107,32086,51436,XRF1,1,2022-11-18,13:28:43,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,960.0,96.96,111.041,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,385715,-38,1100,7276,495,1803,61021,-5446,7366,1449805,1289,572,3642,32514,50837,XRF1,1,2022-11-18,13:29:04,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,980.0,96.98,111.061,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,393531,-60,1082,8152,745,1993,58674,-5588,7335,1484562,1262,735,4488,33352,51312,XRF1,1,2022-11-18,13:29:23,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1000.0,97.0,111.081,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,391428,-71,1128,8000,390,1739,57237,-4736,7114,1480987,1402,566,4163,32258,50662,XRF1,1,2022-11-18,13:29:42,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1020.0,97.02,111.101,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,392966,-81,1170,8463,501,1663,52266,-5088,6658,1496523,970,856,4473,32117,50037,XRF1,1,2022-11-18,13:30:02,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1040.0,97.04,111.12100000000001,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,399123,-69,1182,8775,547,1778,53081,-4988,6738,1519502,1241,897,4423,32583,49370,XRF1,1,2022-11-18,13:30:23,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1060.0,97.06,111.141,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,389614,-71,1170,8819,568,1898,52548,-5167,6766,1481677,1219,916,4094,31540,49891,XRF1,1,2022-11-18,13:30:44,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1080.0,97.08,111.161,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,389421,-81,1147,8307,632,1736,53978,-5536,7330,1479486,1089,832,3794,30844,50370,XRF1,1,2022-11-18,13:31:03,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1100.0,97.1,111.181,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,400107,-98,1207,8848,891,1586,51016,-4965,6790,1529654,1211,914,3545,29977,50627,XRF1,1,2022-11-18,13:31:25,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1120.0,97.12,111.20100000000001,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,387560,-78,1132,8206,387,1535,53904,-4939,6853,1475008,990,860,3499,29417,49543,XRF1,1,2022-11-18,13:31:48,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1140.0,97.14,111.221,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,391355,-75,1063,8507,514,1455,54364,-5445,7631,1486292,1108,783,3568,29811,50593,XRF1,1,2022-11-18,13:32:09,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1160.0,97.16,111.241,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,389222,-79,1121,8559,420,1500,52991,-5309,6913,1481396,1012,578,3207,29019,49786,XRF1,1,2022-11-18,13:32:30,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1180.0,97.18,111.26100000000001,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,393011,-72,1169,8247,619,1728,56204,-5086,6881,1494000,1210,921,3246,28188,50109,XRF1,1,2022-11-18,13:32:49,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1200.0,97.2,111.281,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,405288,-83,1271,8759,576,1479,52476,-5257,6696,1551493,1157,774,3158,27559,51081,XRF1,1,2022-11-18,13:33:11,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1220.0,97.22,111.301,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,403679,-85,1274,8546,442,1628,52235,-5378,6332,1544358,998,850,3236,28537,50659,XRF1,1,2022-11-18,13:33:32,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1240.0,97.24,111.321,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,407750,-92,1202,8803,499,1421,50878,-5049,6669,1563246,1162,684,3140,28093,51172,XRF1,1,2022-11-18,13:33:53,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1260.0,97.26,111.34100000000001,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,412257,-87,1417,9124,734,1247,48460,-4986,6745,1584946,1137,907,3592,28827,50880,XRF1,1,2022-11-18,13:34:12,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1280.0,97.28,111.361,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,407144,-44,1193,8960,556,1521,49857,-5472,6389,1560186,1009,698,3761,29979,51065,XRF1,1,2022-11-18,13:34:33,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1300.0,97.3,111.381,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,410797,-87,1132,8251,642,1465,52389,-5315,6467,1572810,928,929,3689,30126,51426,XRF1,1,2022-11-18,13:34:55,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1320.0,97.32,111.401,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,398255,-46,1206,7996,617,1658,53781,-5383,6165,1519650,1154,1064,3628,29756,50491,XRF1,1,2022-11-18,13:35:16,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1340.0,97.34,111.421,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,395556,-55,1109,8511,626,1592,51226,-5153,6422,1512923,1086,925,3886,30644,49330,XRF1,1,2022-11-18,13:35:37,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1360.0,97.36,111.441,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,395966,-77,1224,8389,298,1164,51367,-4918,6414,1512602,1198,999,3704,30831,49232,XRF1,1,2022-11-18,13:35:58,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,5,A,1380.0,97.38,111.461,44849082,SHLF10899451,10,0.16,6,11,10,12,No-Filter,394071,-76,964,7746,460,1492,55321,-5007,6398,1492491,1238,893,3988,31422,52070,XRF1,1,2022-11-18,13:36:20,YEON,2022-12-13 21:16:15,
395E,U1560,A,11,H,6,A,20.0,97.46,111.541,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,380977,-49,1214,8063,635,1582,50129,-4338,6056,1451780,1042,748,4430,30548,48259,XRF1,1,2022-11-18,14:43:11,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,40.0,97.48,111.561,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,381420,-89,1014,7403,612,1521,49810,-4538,5816,1456036,1001,918,4379,29359,49107,XRF1,1,2022-11-18,14:43:31,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,60.0,97.5,111.581,44849092,SHLF10899481,10,0.16,6,10,10,12,No-Filter,381125,-67,972,6980,542,1776,53939,-4708,4814,1452738,738,876,3444,26848,49260,XRF1,1,2022-11-18,14:43:54,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,80.0,97.52,111.601,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,392655,-73,909,7024,421,1228,50768,-4757,5651,1508624,1135,1071,3619,26328,50235,XRF1,1,2022-11-18,14:44:15,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,100.0,97.53999999999999,111.621,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,394138,-26,1033,6661,555,1460,51869,-4959,5175,1517759,899,740,2892,23810,50028,XRF1,1,2022-11-18,14:44:36,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,120.0,97.56,111.641,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,394935,-67,1129,6362,503,1682,54779,-4895,4446,1520223,622,798,2310,22531,49798,XRF1,1,2022-11-18,14:44:58,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,140.0,97.58,111.661,44849092,SHLF10899481,10,0.16,6,10,10,12,No-Filter,380679,-80,861,6369,271,1251,46197,-4309,4703,1478912,799,714,2335,20761,47181,XRF1,1,2022-11-18,14:45:17,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,160.0,97.6,111.681,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,395055,-84,1017,6298,679,1724,50994,-4422,4508,1530161,512,732,2302,20257,49489,XRF1,1,2022-11-18,14:45:38,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,180.0,97.62,111.70100000000001,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,391336,-87,851,6378,486,1573,49400,-4559,4205,1515319,712,595,1967,20223,49892,XRF1,1,2022-11-18,14:45:58,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,200.0,97.64,111.721,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,394743,-44,1058,6576,316,1735,50975,-4662,4160,1526200,937,693,2259,20771,50209,XRF1,1,2022-11-18,14:46:19,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,220.0,97.66,111.741,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,402568,-96,1090,7039,799,1402,48465,-3971,4679,1560722,794,567,1880,21365,49876,XRF1,1,2022-11-18,14:46:38,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,240.0,97.67999999999999,111.761,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,382119,-80,1057,6927,455,1498,46912,-4600,4756,1479458,849,632,2326,22002,48514,XRF1,1,2022-11-18,14:47:00,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,260.0,97.7,111.781,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,390387,-31,1130,6844,505,1153,46306,-4642,4842,1516769,824,652,2213,21138,48830,XRF1,1,2022-11-18,14:47:19,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,280.0,97.72,111.801,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,395397,-74,1069,6937,522,1414,47335,-4949,5271,1533948,878,750,2218,21112,49860,XRF1,1,2022-11-18,14:47:40,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,300.0,97.74,111.821,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,396981,-69,1026,7387,433,1540,49376,-5277,4810,1533142,855,968,2326,22663,50250,XRF1,1,2022-11-18,14:48:02,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,320.0,97.75999999999999,111.841,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,393377,-76,1078,7325,612,1469,49169,-4936,5238,1521525,941,786,2176,22912,49737,XRF1,1,2022-11-18,14:48:23,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,340.0,97.78,111.861,44849092,SHLF10899481,10,0.16,6,10,10,12,No-Filter,371075,-93,979,7130,586,1397,42112,-4451,4905,1442357,673,826,2327,21772,47458,XRF1,1,2022-11-18,14:48:42,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,360.0,97.8,111.881,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,388614,-75,1136,7986,601,1067,42279,-4537,5115,1512970,850,579,2098,21736,47847,XRF1,1,2022-11-18,14:49:01,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,380.0,97.82,111.901,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,407082,-86,1306,8992,523,1468,46460,-4581,6204,1579948,951,811,2233,23460,49897,XRF1,1,2022-11-18,14:49:21,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,400.0,97.84,111.921,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,393475,-63,1108,7944,607,1266,48560,-4894,5354,1519369,1062,1175,2219,22725,48839,XRF1,1,2022-11-18,14:49:42,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,420.0,97.86,111.941,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,399132,-62,1223,8955,675,1430,46869,-5050,6061,1542911,961,1070,2414,23536,50027,XRF1,1,2022-11-18,14:50:01,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,440.0,97.88,111.961,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,394499,-87,1133,8808,328,1319,46887,-5368,6443,1524052,1054,847,2449,22985,49974,XRF1,1,2022-11-18,14:50:21,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,460.0,97.89999999999999,111.981,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,398431,-90,1267,8785,463,1397,46165,-4952,6002,1542539,1233,816,2362,24061,49470,XRF1,1,2022-11-18,14:50:42,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,480.0,97.92,112.001,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,397968,-59,1201,8530,625,1343,45786,-5135,5346,1541528,964,1263,2493,22984,49842,XRF1,1,2022-11-18,14:51:01,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,500.0,97.94,112.021,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,404922,-51,1143,8379,487,1519,46056,-4814,5568,1572131,763,691,1862,22769,49653,XRF1,1,2022-11-18,14:51:21,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,520.0,97.96,112.041,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,408061,-63,1047,8333,515,1277,46714,-4992,5129,1584318,1085,752,2054,22889,49571,XRF1,1,2022-11-18,14:51:40,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,540.0,97.98,112.061,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,405235,-76,1035,8423,629,1506,46310,-5137,5543,1573356,1102,842,2699,22733,50148,XRF1,1,2022-11-18,14:51:59,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,560.0,98.0,112.081,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,405012,-19,1352,9062,625,1361,45840,-5586,5784,1569320,1135,903,2145,22615,50116,XRF1,1,2022-11-18,14:52:20,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,580.0,98.02,112.101,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,403586,-92,1078,8672,368,1305,44810,-5276,6102,1566067,833,928,2447,22930,50358,XRF1,1,2022-11-18,14:52:42,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,600.0,98.03999999999999,112.121,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,402506,-71,1226,9394,495,1312,44810,-5094,6290,1560888,1129,963,1904,23200,49433,XRF1,1,2022-11-18,14:53:03,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,620.0,98.06,112.141,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,402251,-86,1208,8991,537,1399,46006,-4864,6408,1557208,1198,1029,2111,22969,50064,XRF1,1,2022-11-18,14:53:22,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,640.0,98.08,112.161,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,406036,-89,1233,8911,496,1456,45493,-4682,5887,1576942,1153,822,2814,21805,49391,XRF1,1,2022-11-18,14:53:46,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,660.0,98.1,112.181,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,407800,-88,1209,9883,706,1446,46292,-4848,7365,1576832,1368,938,1909,23114,50874,XRF1,1,2022-11-18,14:54:07,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,680.0,98.12,112.20100000000001,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,407453,-71,1206,9702,711,1245,47907,-5203,7124,1573777,1015,916,1996,23206,50814,XRF1,1,2022-11-18,14:54:28,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,700.0,98.14,112.221,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,416084,-40,1295,9405,582,1305,45601,-4660,6699,1612833,1123,881,2194,23504,51037,XRF1,1,2022-11-18,14:54:50,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,720.0,98.16,112.241,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,414617,-84,1326,9144,421,1177,45542,-5245,6275,1610461,1085,1000,2080,22204,50824,XRF1,1,2022-11-18,14:55:11,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,740.0,98.17999999999999,112.261,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,412467,-94,1135,8859,653,1112,46447,-5225,6074,1600104,941,892,2683,22818,51189,XRF1,1,2022-11-18,14:55:32,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,760.0,98.2,112.281,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,412595,-101,1156,8110,484,1246,46041,-5020,5445,1604805,948,999,2462,22496,50952,XRF1,1,2022-11-18,14:55:52,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,780.0,98.22,112.301,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,412789,-83,972,7836,663,1339,47159,-5174,5099,1603532,810,812,2103,22225,50904,XRF1,1,2022-11-18,14:56:13,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,800.0,98.24,112.321,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,417573,-83,1119,7664,355,1030,47413,-5043,4954,1621309,987,628,2500,23231,51236,XRF1,1,2022-11-18,14:56:34,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,820.0,98.25999999999999,112.341,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,417000,-85,1162,7775,654,1415,46773,-5345,4584,1620098,648,764,2389,23218,51578,XRF1,1,2022-11-18,14:56:55,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,840.0,98.28,112.361,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,413986,-78,1072,8050,635,1170,46333,-5050,5330,1607875,731,841,2648,24051,50682,XRF1,1,2022-11-18,14:57:15,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,860.0,98.3,112.381,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,413664,-81,1098,7938,507,1476,48792,-5201,5122,1603434,846,784,2793,23981,50907,XRF1,1,2022-11-18,14:57:36,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,880.0,98.32,112.401,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,415256,-102,1072,8324,686,1454,48486,-5076,5957,1608713,783,827,2553,23862,51679,XRF1,1,2022-11-18,14:57:57,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,900.0,98.34,112.421,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,407514,-85,1128,8043,576,1696,51628,-5147,5975,1570510,749,871,2965,23837,51592,XRF1,1,2022-11-18,14:58:17,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,920.0,98.36,112.441,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,393644,-88,1190,7752,518,1654,55342,-5205,5956,1504179,1188,796,2277,22888,51607,XRF1,1,2022-11-18,14:58:38,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,940.0,98.38,112.461,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,387704,-81,1152,8046,568,1871,56897,-5124,6855,1476065,992,742,2509,24006,51191,XRF1,1,2022-11-18,14:58:59,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,960.0,98.39999999999999,112.481,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,392074,-43,1186,9164,426,1592,53967,-5318,7629,1490507,1136,814,3051,26134,51961,XRF1,1,2022-11-18,14:59:19,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,980.0,98.42,112.501,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,382977,-80,1303,8863,635,1780,54308,-4771,6697,1457560,1251,870,2637,24863,50166,XRF1,1,2022-11-18,14:59:40,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,1000.0,98.44,112.521,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,393958,-90,1225,9733,505,1506,55644,-4908,7830,1495715,1119,1078,2912,26942,50870,XRF1,1,2022-11-18,15:00:01,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,1020.0,98.46,112.541,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,388078,-49,1471,10996,399,1572,53763,-5300,8564,1471632,1482,1004,1640,29211,49903,XRF1,1,2022-11-18,15:00:23,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,1040.0,98.48,112.561,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,392160,-72,1399,11302,477,1871,53327,-5620,8913,1483064,1183,1154,3891,30025,50855,XRF1,1,2022-11-18,15:00:44,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,1060.0,98.5,112.581,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,399144,-78,1346,11001,401,1575,55822,-5021,8731,1507588,1553,1104,3977,31174,51377,XRF1,1,2022-11-18,15:01:03,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,6,A,1080.0,98.52,112.601,44849092,SHLF10899481,10,0.16,6,11,10,12,No-Filter,391133,-73,1261,10421,395,1660,57226,-4908,8521,1474574,1179,972,3989,30474,50355,XRF1,1,2022-11-18,15:01:25,YEON,2022-12-13 21:16:18,
395E,U1560,A,11,H,7,A,30.0,98.57000000000001,112.651,44849102,SHLF10899511,10,0.16,6,10,10,12,No-Filter,368729,-69,1061,7911,427,2129,69044,-5601,7570,1362895,1391,815,4226,29807,50690,XRF1,1,2022-11-18,15:53:32,YEON,2022-12-13 21:16:22,
395E,U1560,A,11,H,7,A,40.0,98.58000000000001,112.661,44849102,SHLF10899511,10,0.16,6,10,10,12,No-Filter,371203,-50,972,7380,425,2473,71227,-5789,7362,1371358,1225,798,4290,30091,51469,XRF1,1,2022-11-18,15:53:55,YEON,2022-12-13 21:16:22,
395E,U1560,A,11,H,7,A,60.0,98.60000000000001,112.681,44849102,SHLF10899511,10,0.16,6,10,10,12,No-Filter,361689,-46,1027,6836,332,2407,70677,-5426,7250,1334992,1204,814,3748,28323,51518,XRF1,1,2022-11-18,15:54:17,YEON,2022-12-13 21:16:22,
395E,U1560,A,11,H,7,A,80.0,98.62,112.701,44849102,SHLF10899511,10,0.16,6,10,10,12,No-Filter,372592,-84,1234,7792,516,2386,70352,-5232,7398,1374873,1402,710,3953,30884,52096,XRF1,1,2022-11-18,15:54:38,YEON,2022-12-13 21:16:22,
