Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CSF-A (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
395E,U1561,A,6,H,1,A,1400.0,46.1,46.1,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,390640,-29,1835,33437,698,2203,60069,-4377,23908,1354982,3210,673,6540,60177,56122,XRF2,1,2022-08-30,15:01:36,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1450.0,46.150000000000006,46.150000000000006,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,389284,-49,1698,32032,660,2032,63560,-4672,23893,1351247,3190,561,5976,54467,56484,XRF2,1,2022-08-30,15:02:00,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1480.0,46.18,46.18,44834322,SHLF10903911,10,0.16,6,15,10,12,No-Filter,385088,79,1665,32151,669,2020,60314,-4213,24440,1338260,2915,956,6451,54798,56755,XRF2,1,2022-08-30,15:02:24,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,2,A,80.0,46.28,46.28,44834332,SHLF10903941,10,0.16,6,14,10,12,No-Filter,354512,-26,1124,27163,554,3621,94205,-5175,19255,1140632,3479,721,5951,60031,58706,XRF2,1,2022-08-30,15:30:39,YEON,2022-09-02 18:12:33,
395E,U1561,A,6,H,2,A,100.0,46.300000000000004,46.300000000000004,44834332,SHLF10903941,10,0.16,6,16,10,12,No-Filter,412204,-4,2074,35817,758,2173,62135,-5181,24262,1433598,3564,652,6826,61025,57860,XRF2,1,2022-08-30,15:31:02,YEON,2022-09-02 18:12:33,
395E,U1561,A,6,H,2,A,150.0,46.35,46.35,44834332,SHLF10903941,10,0.16,6,16,10,12,No-Filter,399047,-42,1729,32111,603,2727,79141,-6061,25570,1352416,3525,599,6250,56779,59622,XRF2,1,2022-08-30,15:31:28,YEON,2022-09-02 18:12:33,
395E,U1561,A,6,H,2,A,200.0,46.400000000000006,46.400000000000006,44834332,SHLF10903941,10,0.16,6,17,10,12,No-Filter,423271,68,1880,33579,613,2320,70798,-5642,25042,1469955,3435,1016,6497,59703,59546,XRF2,1,2022-08-30,15:31:54,YEON,2022-09-02 18:12:33,
395E,U1561,A,6,H,2,A,250.0,46.45,46.45,44834332,SHLF10903941,10,0.16,6,16,10,12,No-Filter,392948,-11,1763,32849,723,2466,72475,-5359,25296,1339567,3378,757,6397,59559,58656,XRF2,1,2022-08-30,15:32:21,YEON,2022-09-02 18:12:33,
395E,U1561,A,6,H,2,A,300.0,46.5,46.5,44834332,SHLF10903941,10,0.16,6,15,10,12,No-Filter,381965,15,1656,31812,558,2112,63895,-4090,22971,1319841,3064,572,6342,54800,56885,XRF2,1,2022-08-30,15:32:46,YEON,2022-09-02 18:12:33,
395E,U1561,A,6,H,3,A,50.0,46.76,46.76,44834342,SHLF10903971,10,0.16,6,14,10,12,No-Filter,336264,17,1170,25947,484,2678,78834,-3732,18195,1106656,2660,915,5415,51127,57438,XRF2,1,2022-08-30,15:58:02,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,100.0,46.81,46.81,44834342,SHLF10903971,10,0.16,6,15,10,12,No-Filter,360090,-43,1082,26460,746,3347,87338,-5205,18723,1189783,2961,811,6275,54753,59440,XRF2,1,2022-08-30,15:58:25,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,150.0,46.86,46.86,44834342,SHLF10903971,10,0.16,6,15,10,12,No-Filter,376780,17,1278,27150,476,2794,83196,-5038,19057,1269888,2888,702,6215,54839,58797,XRF2,1,2022-08-30,15:58:49,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,200.0,46.910000000000004,46.910000000000004,44834342,SHLF10903971,10,0.16,6,15,10,12,No-Filter,379300,-29,1175,26837,641,3037,85693,-5537,18299,1269841,2934,785,6107,56436,60621,XRF2,1,2022-08-30,15:59:13,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,250.0,46.96,46.96,44834342,SHLF10903971,10,0.16,6,14,10,12,No-Filter,350257,-8,929,23003,471,3542,99016,-4820,15019,1132679,2891,1192,6132,53443,60210,XRF2,1,2022-08-30,15:59:37,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,800.0,47.51,47.51,44834342,SHLF10903971,10,0.16,6,15,10,12,No-Filter,384478,-47,1500,31389,808,2522,72289,-5091,20940,1310166,3219,880,6572,56867,58467,XRF2,1,2022-08-30,16:00:06,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,850.0,47.56,47.56,44834342,SHLF10903971,10,0.16,6,17,10,12,No-Filter,414613,-11,1836,33475,691,2549,74017,-5757,23671,1424434,3501,719,6793,61599,59359,XRF2,1,2022-08-30,16:00:30,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,900.0,47.61,47.61,44834342,SHLF10903971,10,0.16,6,13,10,12,No-Filter,318163,-37,1247,27464,576,2894,69603,-2912,18324,1046557,2930,560,5367,49140,54317,XRF2,1,2022-08-30,16:00:57,YEON,2022-09-02 18:12:34,
395E,U1561,A,6,H,3,A,950.0,47.660000000000004,47.660000000000004,44834342,SHLF10903971,10,0.16,6,15,10,12,No-Filter,385263,-23,1526,28528,564,3089,91503,-6166,22554,1279304,3291,731,6127,58350,59103,XRF2,1,2022-08-30,16:01:19,YEON,2022-09-02 18:12:34,
