"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-393-U1583-ABCDE-20220803-shipboard (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"393","U1583","E","9","H","2","","26.5","72.265","83.367","16.92","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","29.0","72.290","83.392","17.41","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","31.5","72.315","83.417","18.14","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","34.0","72.340","83.442","18.87","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","36.5","72.365","83.467","19.11","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","39.0","72.390","83.492","18.75","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","41.5","72.415","83.517","17.46","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","44.0","72.440","83.542","16.07","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","46.5","72.465","83.567","14.41","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","49.0","72.490","83.592","13.15","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","51.5","72.515","83.617","12.37","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","54.0","72.540","83.642","12.12","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","56.5","72.565","83.667","12.42","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","59.0","72.590","83.692","13.41","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","61.5","72.615","83.717","14.51","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","64.0","72.640","83.742","15.41","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","66.5","72.665","83.767","15.90","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","69.0","72.690","83.792","16.19","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","71.5","72.715","83.817","16.34","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","74.0","72.740","83.842","16.38","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","76.5","72.765","83.867","16.12","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","79.0","72.790","83.892","15.75","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","81.5","72.815","83.917","15.58","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","84.0","72.840","83.942","15.36","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","86.5","72.865","83.967","15.46","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","89.0","72.890","83.992","15.95","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","91.5","72.915","84.017","16.29","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","94.0","72.940","84.042","16.70","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","96.5","72.965","84.067","17.41","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","99.0","72.990","84.092","18.21","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","101.5","73.015","84.117","18.77","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","104.0","73.040","84.142","19.26","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","106.5","73.065","84.167","19.70","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","109.0","73.090","84.192","19.48","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","111.5","73.115","84.217","19.06","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","114.0","73.140","84.242","18.92","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","116.5","73.165","84.267","19.38","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","119.0","73.190","84.292","19.96","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","121.5","73.215","84.317","20.65","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","124.0","73.240","84.342","20.99","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","126.5","73.265","84.367","20.96","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","129.0","73.290","84.392","20.89","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","131.5","73.315","84.417","20.35","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","134.0","73.340","84.442","19.70","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","136.5","73.365","84.467","18.70","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","139.0","73.390","84.492","17.94","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","141.5","73.415","84.517","18.58","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","144.0","73.440","84.542","20.91","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","2","","146.5","73.465","84.567","21.79","2022-07-08 18:42:46","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656901","125904341","","",""
"393","U1583","E","9","H","3","","5.7","73.557","84.659","22.69","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","8.2","73.582","84.684","22.86","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","10.7","73.607","84.709","22.50","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","13.2","73.632","84.734","22.03","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","15.7","73.657","84.759","20.91","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","18.2","73.682","84.784","19.79","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","20.7","73.707","84.809","19.01","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","23.2","73.732","84.834","18.24","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","25.7","73.757","84.859","17.60","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","28.2","73.782","84.884","17.26","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","30.7","73.807","84.909","17.50","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","33.2","73.832","84.934","17.70","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","35.7","73.857","84.959","17.43","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","38.2","73.882","84.984","17.04","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","40.7","73.907","85.009","16.92","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","43.2","73.932","85.034","16.75","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","45.7","73.957","85.059","17.04","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","48.2","73.982","85.084","17.50","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","50.7","74.007","85.109","18.09","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","53.2","74.032","85.134","18.41","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","55.7","74.057","85.159","19.14","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","58.2","74.082","85.184","20.13","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","60.7","74.107","85.209","21.38","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","63.2","74.132","85.234","22.11","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","65.7","74.157","85.259","22.57","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","68.2","74.182","85.284","22.86","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","70.7","74.207","85.309","23.10","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","73.2","74.232","85.334","22.98","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","75.7","74.257","85.359","22.40","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","78.2","74.282","85.384","21.55","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","80.7","74.307","85.409","21.06","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","83.2","74.332","85.434","20.69","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","85.7","74.357","85.459","20.86","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","88.2","74.382","85.484","21.40","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","90.7","74.407","85.509","21.62","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","93.2","74.432","85.534","21.42","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","95.7","74.457","85.559","21.35","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","98.2","74.482","85.584","21.11","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","100.7","74.507","85.609","21.55","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","103.2","74.532","85.634","21.77","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","105.7","74.557","85.659","21.55","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","108.2","74.582","85.684","21.11","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","110.7","74.607","85.709","20.69","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","113.2","74.632","85.734","20.57","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","115.7","74.657","85.759","19.84","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","118.2","74.682","85.784","18.89","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","120.7","74.707","85.809","18.89","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","123.2","74.732","85.834","19.87","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","125.7","74.757","85.859","21.21","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","128.2","74.782","85.884","22.28","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","130.7","74.807","85.909","22.47","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","133.2","74.832","85.934","21.79","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","135.7","74.857","85.959","20.47","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","138.2","74.882","85.984","19.26","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","140.7","74.907","86.009","17.14","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","143.2","74.932","86.034","15.29","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","145.7","74.957","86.059","15.17","2022-07-08 19:05:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11656931","125904571","","",""
"393","U1583","E","9","H","3","","9.3","73.593","84.695","16.87","2022-07-08 14:36:26","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11656931","125898411","","",""
"393","U1583","E","9","H","3","","19.3","73.693","84.795","13.80","2022-07-08 14:36:26","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11656931","125898411","","",""
"393","U1583","E","9","H","3","","29.3","73.793","84.895","13.86","2022-07-08 14:36:26","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11656931","125898411","","",""
